zip_code,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,daylight,is_work_day
07310,2023-05-03,-0.4803040277587856,-0.2822751836384598,-0.42154882168247443,-0.41212754477690944,-0.30865120824866404,-0.3455514655629075,-0.33770037657828517,0.608,0.0,0.0,0.0,0.0,24.2,-0.618227531515802,-2.2179521112365435,0.752,0.5550733386942364,131.2,11.4,0.4,0.43,0.9080407829250255,1
07310,2023-05-04,-0.6248567026363583,-0.22223024559194426,-0.4481380677902383,-0.5414275947956764,-0.18727067040465764,-0.33979516576232954,0.009016076800182972,0.764,0.0065420560747663555,0.20829999999999999,0.0,0.0,44.7,0.4030702129010833,-0.7104305831402697,0.9640000000000001,0.4741620892439985,89.3,7.9,0.5,0.47,0.9268458737229297,1
07310,2023-05-05,-0.1032100932955532,-0.12215534884775148,-0.17559829518565795,-0.07482306646708325,0.044455810933900664,-0.06924907513517081,0.038398827086493836,0.684,0.0009345794392523365,0.0417,0.0,0.0,40.3,-0.2688361978994993,0.7836309313122691,0.56,0.4741620892439985,201.6,17.2,0.9,0.5,0.9455126917943787,1
07310,2023-05-06,0.531564696384221,-0.12882700863069776,0.1966511503230378,0.49297280535445714,0.03893851375917301,0.2531037136971889,-0.03799632365791425,0.562,0.0,0.0,0.0,0.0,31.1,-0.5107225057877086,0.9316910813931556,0.24,0.5550733386942364,299.3,25.9,1.0,0.53,0.9637646916864621,0
07310,2023-05-07,0.757821057062161,0.24478593921428873,0.5290167266700879,0.6953554923403533,0.34790715554391727,0.5409187037260819,-0.008613573371603381,0.457,0.0028037383177570096,0.0833,0.0,0.0,53.8,-0.24195994146747563,-0.06434992824187538,0.19899999999999998,0.5550733386942364,278.9,23.9,0.9,0.57,0.9817401461256351,0
07310,2023-05-08,0.845809641770248,0.46495071205151267,0.6951995148436128,0.7740598706126456,0.5299779623099271,0.6848261987405281,0.16768292834626183,0.49700000000000005,0.00046728971962616824,0.0417,0.0,0.0,27.7,-0.618227531515802,-0.9930908696583229,0.311,0.5550733386942364,295.3,25.6,0.9,0.61,0.9997156005648082,1
07310,2023-05-09,0.14818586301326842,0.2648009185631271,0.24318233101162492,0.15004658573946753,0.36445904706809984,0.293397812301234,-0.5139968782961504,0.37799999999999995,0.0,0.0,0.0,0.0,40.3,-7.36335792662735e-05,-0.19895006467904214,0.11599999999999999,0.5550733386942364,232.6,20.0,1.0,0.64,1.017414509551071,1
07310,2023-05-10,0.4624308083992954,0.05797946529179525,0.22988770795774277,0.431133650997656,0.19342283465154494,0.28188521270007816,-0.13789767463137137,0.505,0.0,0.0,0.0,0.0,53.9,-0.8332375829719886,0.5817307266565189,0.044000000000000004,0.5550733386942364,302.5,26.1,0.9,0.68,1.0346986003579681,1
07310,2023-05-11,0.9337982264783359,0.3048308772608043,0.7018468263705534,0.8527642488849387,0.39756283011646537,0.6905824985411056,-0.15552732480315773,0.384,0.0,0.0,0.0,0.0,46.0,-0.40321748005961583,0.40675054928820825,0.046,0.4741620892439985,290.0,25.0,0.9,0.71,1.0518444184384101,1
07310,2023-05-12,1.2417582729566419,0.6517571859740061,1.0873908949331308,0.9989295228191964,0.6844622832022994,0.9841537883705757,0.21469532880435904,0.406,0.0,0.0,0.0,0.0,50.4,0.08055513571680382,0.20485034463245813,0.17600000000000002,0.4741620892439985,284.4,24.6,1.0,0.75,1.068851963792397,1
07310,2023-05-13,0.9212284286628947,1.1387883501290774,1.0807435834061903,0.841520766274611,1.0872249769574123,1.0186915871740432,0.320473229835078,0.429,0.0,0.0,0.0,0.0,40.8,-1.1826289165882915,-0.010509873667011735,0.113,0.5550733386942364,174.6,14.8,0.7,0.78,1.0854446909670181,0
07310,2023-05-14,0.6321230789077502,0.5917122479274901,0.6220790880472613,0.582920666237078,0.6348066086297509,0.6215069009341713,-0.47873757795257726,0.315,0.0,0.0,0.0,0.0,39.0,0.10743139214882703,0.7163308630936857,0.071,0.5550733386942364,317.9,27.5,1.0,0.82,1.1017608726887291,0
07310,2023-05-15,0.5441344941996623,0.2047559805166115,0.4426016768198543,0.5042162879647849,0.3148033724955518,0.46608680631856914,-0.5022437781816262,0.34600000000000003,0.0,0.0,0.0,0.0,48.3,0.6449565207892931,0.7836309313122691,0.053,0.5550733386942364,300.1,26.0,0.9,0.86,1.1178005089575298,1
07310,2023-05-16,0.8332398439548068,0.3448608359584815,0.7284360724783178,0.7628163880023179,0.4306666131648309,0.7136076977434174,-0.10263837428779823,0.406,0.0,0.0,0.0,0.0,40.2,1.0481003672696427,-1.1815310606703533,0.055999999999999994,0.5550733386942364,282.0,24.4,1.0,0.89,1.13356359977342,1
07310,2023-05-17,0.31159323461400207,0.1713976816018806,0.283066200173271,0.2962118596737252,0.2872168866219139,0.3279356111047012,-0.561009278754248,0.376,0.0,0.0,0.0,0.0,41.2,0.21493641787692036,-1.0873109651643458,0.129,0.5550733386942364,314.5,27.1,1.0,0.93,1.149188417862855,1
07310,2023-05-18,-0.29804195943489004,-0.308961822770245,-0.24871872198200848,-0.2490970469271602,-0.31968580259811935,-0.18437507114672783,-0.6432809795559183,0.45899999999999996,0.0,0.0,0.0,0.0,33.9,0.37619395646906006,1.2951114497734966,0.019,0.5550733386942364,312.7,27.1,1.0,0.96,1.1642601450464694,1
